4,Air of the East,Surging,Sacred Flame,Inner Focus,Purple,Trans,Hidden,5M
4,Origin,Surging,Sacred Flame,Inner Focus,Purple,Trans,5M,Hidden
4,Acc,Surging,Sacred Flame,Inner Focus,Purple,Trans,5M,Hidden
4,Unbreakable,Surging,Sacred Flame,Inner Focus,Purple,Trans,5M,Hidden
4,Air of the East,Surging,Sacred Flame,Inner Focus,Purple,Trans,5M,Hidden
4,Origin,Surging,Sacred Flame,Inner Focus,Purple,Alluring,Blood Sea Blade,5M
4,Acc,Surging,Sacred Flame,Inner Focus,Purple,Alluring,Blood Sea Blade,5M
4,Spine,Surging,Sacred Flame,Inner Focus,Purple,Alluring,Blood Sea Blade,5M
4,Air of the East,Surging,Sacred Flame,Inner Focus,Purple,Alluring,Blood Sea Blade,5M
4,Origin,Surging,Sacred Flame,Inner Focus,Purple,Alluring,5M,Blood Sea Blade
4,Acc,Surging,Sacred Flame,Inner Focus,Purple,Alluring,5M,Blood Sea Blade
4,Spine,Surging,Sacred Flame,Inner Focus,Purple,Alluring,5M,Blood Sea Blade
4,Air of the East,Surging,Sacred Flame,Inner Focus,Purple,Alluring,5M,Blood Sea Blade
4,Acc,Surging,Sacred Flame,Inner Focus,Heavenly Mys,Dragon Claw,Blood Sea Blade,5M
4,Primeval,Surging,Sacred Flame,Inner Focus,Heavenly Mys,Dragon Claw,Blood Sea Blade,5M
4,Spine,Surging,Sacred Flame,Inner Focus,Heavenly Mys,Dragon Claw,Blood Sea Blade,5M
4,Air of the East,Surging,Sacred Flame,Inner Focus,Heavenly Mys,Dragon Claw,Blood Sea Blade,5M
4,Acc,Surging,Sacred Flame,Inner Focus,Heavenly Mys,Dragon Claw,5M,Blood Sea Blade
4,Primeval,Surging,Sacred Flame,Inner Focus,Heavenly Mys,Dragon Claw,5M,Blood Sea Blade
4,Spine,Surging,Sacred Flame,Inner Focus,Heavenly Mys,Dragon Claw,5M,Blood Sea Blade
4,Air of the East,Surging,Sacred Flame,Inner Focus,Heavenly Mys,Dragon Claw,5M,Blood Sea Blade
4,Acc,Surging,Sacred Flame,Inner Focus,Heavenly Mys,Blood Sea Blade,Dragon Claw,5M
4,Primeval,Surging,Sacred Flame,Inner Focus,Heavenly Mys,Blood Sea Blade,Dragon Claw,5M
4,Spine,Surging,Sacred Flame,Inner Focus,Heavenly Mys,Blood Sea Blade,Dragon Claw,5M
4,Air of the East,Surging,Sacred Flame,Inner Focus,Heavenly Mys,Blood Sea Blade,Dragon Claw,5M
4,Acc,Surging,Sacred Flame,Inner Focus,Heavenly Mys,Blood Sea Blade,5M,Dragon Claw
4,Primeval,Surging,Sacred Flame,Inner Focus,Heavenly Mys,Blood Sea Blade,5M,Dragon Claw
4,Spine,Surging,Sacred Flame,Inner Focus,Heavenly Mys,Blood Sea Blade,5M,Dragon Claw
4,Air of the East,Surging,Sacred Flame,Inner Focus,Heavenly Mys,Blood Sea Blade,5M,Dragon Claw
4,Acc,Surging,Sacred Flame,Inner Focus,Heavenly Mys,5M,Dragon Claw,Blood Sea Blade
4,Primeval,Surging,Sacred Flame,Inner Focus,Heavenly Mys,5M,Dragon Claw,Blood Sea Blade
4,Spine,Surging,Sacred Flame,Inner Focus,Heavenly Mys,5M,Dragon Claw,Blood Sea Blade
4,Air of the East,Surging,Sacred Flame,Inner Focus,Heavenly Mys,5M,Dragon Claw,Blood Sea Blade
4,Acc,Surging,Sacred Flame,Inner Focus,Heavenly Mys,5M,Blood Sea Blade,Dragon Claw
4,Primeval,Surging,Sacred Flame,Inner Focus,Heavenly Mys,5M,Blood Sea Blade,Dragon Claw
4,Spine,Surging,Sacred Flame,Inner Focus,Heavenly Mys,5M,Blood Sea Blade,Dragon Claw
4,Air of the East,Surging,Sacred Flame,Inner Focus,Heavenly Mys,5M,Blood Sea Blade,Dragon Claw
4,Origin,Surging,Sacred Flame,Inner Focus,5M,Hidden,Trans,Purple
4,Acc,Surging,Sacred Flame,Inner Focus,5M,Hidden,Trans,Purple
4,Unbreakable,Surging,Sacred Flame,Inner Focus,5M,Hidden,Trans,Purple
4,Air of the East,Surging,Sacred Flame,Inner Focus,5M,Hidden,Trans,Purple
4,Origin,Surging,Sacred Flame,Inner Focus,5M,Hidden,Purple,Trans
4,Acc,Surging,Sacred Flame,Inner Focus,5M,Hidden,Purple,Trans
4,Unbreakable,Surging,Sacred Flame,Inner Focus,5M,Hidden,Purple,Trans
4,Air of the East,Surging,Sacred Flame,Inner Focus,5M,Hidden,Purple,Trans
4,Acc,Surging,Sacred Flame,Inner Focus,5M,Black Shadow,Dragon Claw,Blood Sea Blade
4,Unbreakable,Surging,Sacred Flame,Inner Focus,5M,Black Shadow,Dragon Claw,Blood Sea Blade
4,Spine,Surging,Sacred Flame,Inner Focus,5M,Black Shadow,Dragon Claw,Blood Sea Blade
4,Air of the East,Surging,Sacred Flame,Inner Focus,5M,Black Shadow,Dragon Claw,Blood Sea Blade
4,Acc,Surging,Sacred Flame,Inner Focus,5M,Black Shadow,Blood Sea Blade,Dragon Claw
4,Unbreakable,Surging,Sacred Flame,Inner Focus,5M,Black Shadow,Blood Sea Blade,Dragon Claw
4,Spine,Surging,Sacred Flame,Inner Focus,5M,Black Shadow,Blood Sea Blade,Dragon Claw
4,Air of the East,Surging,Sacred Flame,Inner Focus,5M,Black Shadow,Blood Sea Blade,Dragon Claw
4,Acc,Surging,Sacred Flame,Inner Focus,5M,Black Shadow,Trans,Alluring
4,Unbreakable,Surging,Sacred Flame,Inner Focus,5M,Black Shadow,Trans,Alluring
4,Spine,Surging,Sacred Flame,Inner Focus,5M,Black Shadow,Trans,Alluring
4,Air of the East,Surging,Sacred Flame,Inner Focus,5M,Black Shadow,Trans,Alluring
4,Acc,Surging,Sacred Flame,Inner Focus,5M,Black Shadow,Alluring,Trans
4,Unbreakable,Surging,Sacred Flame,Inner Focus,5M,Black Shadow,Alluring,Trans
4,Spine,Surging,Sacred Flame,Inner Focus,5M,Black Shadow,Alluring,Trans
4,Air of the East,Surging,Sacred Flame,Inner Focus,5M,Black Shadow,Alluring,Trans
4,Acc,Surging,Sacred Flame,Inner Focus,5M,Dragon Claw,Black Shadow,Blood Sea Blade
4,Unbreakable,Surging,Sacred Flame,Inner Focus,5M,Dragon Claw,Black Shadow,Blood Sea Blade
4,Spine,Surging,Sacred Flame,Inner Focus,5M,Dragon Claw,Black Shadow,Blood Sea Blade
4,Air of the East,Surging,Sacred Flame,Inner Focus,5M,Dragon Claw,Black Shadow,Blood Sea Blade
4,Acc,Surging,Sacred Flame,Inner Focus,5M,Dragon Claw,Blood Sea Blade,Black Shadow
4,Unbreakable,Surging,Sacred Flame,Inner Focus,5M,Dragon Claw,Blood Sea Blade,Black Shadow
4,Spine,Surging,Sacred Flame,Inner Focus,5M,Dragon Claw,Blood Sea Blade,Black Shadow
4,Air of the East,Surging,Sacred Flame,Inner Focus,5M,Dragon Claw,Blood Sea Blade,Black Shadow
4,Acc,Surging,Sacred Flame,Inner Focus,5M,Dragon Claw,Blood Sea Blade,Heavenly Mys
4,Primeval,Surging,Sacred Flame,Inner Focus,5M,Dragon Claw,Blood Sea Blade,Heavenly Mys
4,Spine,Surging,Sacred Flame,Inner Focus,5M,Dragon Claw,Blood Sea Blade,Heavenly Mys
4,Air of the East,Surging,Sacred Flame,Inner Focus,5M,Dragon Claw,Blood Sea Blade,Heavenly Mys
4,Acc,Surging,Sacred Flame,Inner Focus,5M,Dragon Claw,Blood Sea Blade,Alluring
4,Primeval,Surging,Sacred Flame,Inner Focus,5M,Dragon Claw,Blood Sea Blade,Alluring
4,Spine,Surging,Sacred Flame,Inner Focus,5M,Dragon Claw,Blood Sea Blade,Alluring
4,Air of the East,Surging,Sacred Flame,Inner Focus,5M,Dragon Claw,Blood Sea Blade,Alluring
4,Acc,Surging,Sacred Flame,Inner Focus,5M,Dragon Claw,Heavenly Mys,Blood Sea Blade
4,Primeval,Surging,Sacred Flame,Inner Focus,5M,Dragon Claw,Heavenly Mys,Blood Sea Blade
4,Spine,Surging,Sacred Flame,Inner Focus,5M,Dragon Claw,Heavenly Mys,Blood Sea Blade
4,Air of the East,Surging,Sacred Flame,Inner Focus,5M,Dragon Claw,Heavenly Mys,Blood Sea Blade
4,Acc,Surging,Sacred Flame,Inner Focus,5M,Dragon Claw,Trans,Alluring
4,Unbreakable,Surging,Sacred Flame,Inner Focus,5M,Dragon Claw,Trans,Alluring
4,Spine,Surging,Sacred Flame,Inner Focus,5M,Dragon Claw,Trans,Alluring
4,Air of the East,Surging,Sacred Flame,Inner Focus,5M,Dragon Claw,Trans,Alluring
4,Acc,Surging,Sacred Flame,Inner Focus,5M,Dragon Claw,Alluring,Blood Sea Blade
4,Primeval,Surging,Sacred Flame,Inner Focus,5M,Dragon Claw,Alluring,Blood Sea Blade
4,Spine,Surging,Sacred Flame,Inner Focus,5M,Dragon Claw,Alluring,Blood Sea Blade
4,Air of the East,Surging,Sacred Flame,Inner Focus,5M,Dragon Claw,Alluring,Blood Sea Blade
4,Acc,Surging,Sacred Flame,Inner Focus,5M,Dragon Claw,Alluring,Trans
4,Unbreakable,Surging,Sacred Flame,Inner Focus,5M,Dragon Claw,Alluring,Trans
4,Spine,Surging,Sacred Flame,Inner Focus,5M,Dragon Claw,Alluring,Trans
4,Air of the East,Surging,Sacred Flame,Inner Focus,5M,Dragon Claw,Alluring,Trans
4,Acc,Surging,Sacred Flame,Inner Focus,5M,Blood Sea Blade,Black Shadow,Dragon Claw
4,Unbreakable,Surging,Sacred Flame,Inner Focus,5M,Blood Sea Blade,Black Shadow,Dragon Claw
4,Spine,Surging,Sacred Flame,Inner Focus,5M,Blood Sea Blade,Black Shadow,Dragon Claw
4,Air of the East,Surging,Sacred Flame,Inner Focus,5M,Blood Sea Blade,Black Shadow,Dragon Claw
4,Acc,Surging,Sacred Flame,Inner Focus,5M,Blood Sea Blade,Dragon Claw,Black Shadow
4,Unbreakable,Surging,Sacred Flame,Inner Focus,5M,Blood Sea Blade,Dragon Claw,Black Shadow
4,Spine,Surging,Sacred Flame,Inner Focus,5M,Blood Sea Blade,Dragon Claw,Black Shadow
4,Air of the East,Surging,Sacred Flame,Inner Focus,5M,Blood Sea Blade,Dragon Claw,Black Shadow
4,Acc,Surging,Sacred Flame,Inner Focus,5M,Blood Sea Blade,Dragon Claw,Heavenly Mys
4,Primeval,Surging,Sacred Flame,Inner Focus,5M,Blood Sea Blade,Dragon Claw,Heavenly Mys
4,Spine,Surging,Sacred Flame,Inner Focus,5M,Blood Sea Blade,Dragon Claw,Heavenly Mys
4,Air of the East,Surging,Sacred Flame,Inner Focus,5M,Blood Sea Blade,Dragon Claw,Heavenly Mys
4,Acc,Surging,Sacred Flame,Inner Focus,5M,Blood Sea Blade,Dragon Claw,Alluring
4,Primeval,Surging,Sacred Flame,Inner Focus,5M,Blood Sea Blade,Dragon Claw,Alluring
4,Spine,Surging,Sacred Flame,Inner Focus,5M,Blood Sea Blade,Dragon Claw,Alluring
4,Air of the East,Surging,Sacred Flame,Inner Focus,5M,Blood Sea Blade,Dragon Claw,Alluring
4,Acc,Surging,Sacred Flame,Inner Focus,5M,Blood Sea Blade,Heavenly Mys,Dragon Claw
4,Primeval,Surging,Sacred Flame,Inner Focus,5M,Blood Sea Blade,Heavenly Mys,Dragon Claw
4,Spine,Surging,Sacred Flame,Inner Focus,5M,Blood Sea Blade,Heavenly Mys,Dragon Claw
4,Air of the East,Surging,Sacred Flame,Inner Focus,5M,Blood Sea Blade,Heavenly Mys,Dragon Claw
4,Origin,Surging,Sacred Flame,Inner Focus,5M,Blood Sea Blade,Purple,Alluring
4,Acc,Surging,Sacred Flame,Inner Focus,5M,Blood Sea Blade,Purple,Alluring
4,Spine,Surging,Sacred Flame,Inner Focus,5M,Blood Sea Blade,Purple,Alluring
4,Air of the East,Surging,Sacred Flame,Inner Focus,5M,Blood Sea Blade,Purple,Alluring
4,Acc,Surging,Sacred Flame,Inner Focus,5M,Blood Sea Blade,Alluring,Dragon Claw
4,Primeval,Surging,Sacred Flame,Inner Focus,5M,Blood Sea Blade,Alluring,Dragon Claw
4,Spine,Surging,Sacred Flame,Inner Focus,5M,Blood Sea Blade,Alluring,Dragon Claw
4,Air of the East,Surging,Sacred Flame,Inner Focus,5M,Blood Sea Blade,Alluring,Dragon Claw
4,Origin,Surging,Sacred Flame,Inner Focus,5M,Blood Sea Blade,Alluring,Purple
4,Acc,Surging,Sacred Flame,Inner Focus,5M,Blood Sea Blade,Alluring,Purple
4,Spine,Surging,Sacred Flame,Inner Focus,5M,Blood Sea Blade,Alluring,Purple
4,Air of the East,Surging,Sacred Flame,Inner Focus,5M,Blood Sea Blade,Alluring,Purple
4,Acc,Surging,Sacred Flame,Inner Focus,5M,Heavenly Mys,Dragon Claw,Blood Sea Blade
4,Primeval,Surging,Sacred Flame,Inner Focus,5M,Heavenly Mys,Dragon Claw,Blood Sea Blade
4,Spine,Surging,Sacred Flame,Inner Focus,5M,Heavenly Mys,Dragon Claw,Blood Sea Blade
4,Air of the East,Surging,Sacred Flame,Inner Focus,5M,Heavenly Mys,Dragon Claw,Blood Sea Blade
4,Acc,Surging,Sacred Flame,Inner Focus,5M,Heavenly Mys,Blood Sea Blade,Dragon Claw
4,Primeval,Surging,Sacred Flame,Inner Focus,5M,Heavenly Mys,Blood Sea Blade,Dragon Claw
4,Spine,Surging,Sacred Flame,Inner Focus,5M,Heavenly Mys,Blood Sea Blade,Dragon Claw
4,Air of the East,Surging,Sacred Flame,Inner Focus,5M,Heavenly Mys,Blood Sea Blade,Dragon Claw
4,Origin,Surging,Sacred Flame,Inner Focus,5M,Trans,Hidden,Purple
4,Acc,Surging,Sacred Flame,Inner Focus,5M,Trans,Hidden,Purple
4,Unbreakable,Surging,Sacred Flame,Inner Focus,5M,Trans,Hidden,Purple
4,Air of the East,Surging,Sacred Flame,Inner Focus,5M,Trans,Hidden,Purple
4,Acc,Surging,Sacred Flame,Inner Focus,5M,Trans,Black Shadow,Alluring
4,Unbreakable,Surging,Sacred Flame,Inner Focus,5M,Trans,Black Shadow,Alluring
4,Spine,Surging,Sacred Flame,Inner Focus,5M,Trans,Black Shadow,Alluring
4,Air of the East,Surging,Sacred Flame,Inner Focus,5M,Trans,Black Shadow,Alluring
4,Acc,Surging,Sacred Flame,Inner Focus,5M,Trans,Dragon Claw,Alluring
4,Unbreakable,Surging,Sacred Flame,Inner Focus,5M,Trans,Dragon Claw,Alluring
4,Spine,Surging,Sacred Flame,Inner Focus,5M,Trans,Dragon Claw,Alluring
4,Air of the East,Surging,Sacred Flame,Inner Focus,5M,Trans,Dragon Claw,Alluring
4,Origin,Surging,Sacred Flame,Inner Focus,5M,Trans,Purple,Hidden
4,Acc,Surging,Sacred Flame,Inner Focus,5M,Trans,Purple,Hidden
4,Unbreakable,Surging,Sacred Flame,Inner Focus,5M,Trans,Purple,Hidden
4,Air of the East,Surging,Sacred Flame,Inner Focus,5M,Trans,Purple,Hidden
4,Acc,Surging,Sacred Flame,Inner Focus,5M,Trans,Alluring,Black Shadow
4,Unbreakable,Surging,Sacred Flame,Inner Focus,5M,Trans,Alluring,Black Shadow
4,Spine,Surging,Sacred Flame,Inner Focus,5M,Trans,Alluring,Black Shadow
4,Air of the East,Surging,Sacred Flame,Inner Focus,5M,Trans,Alluring,Black Shadow
4,Acc,Surging,Sacred Flame,Inner Focus,5M,Trans,Alluring,Dragon Claw
4,Unbreakable,Surging,Sacred Flame,Inner Focus,5M,Trans,Alluring,Dragon Claw
4,Spine,Surging,Sacred Flame,Inner Focus,5M,Trans,Alluring,Dragon Claw
4,Air of the East,Surging,Sacred Flame,Inner Focus,5M,Trans,Alluring,Dragon Claw
4,Origin,Surging,Sacred Flame,Inner Focus,5M,Purple,Hidden,Trans
4,Acc,Surging,Sacred Flame,Inner Focus,5M,Purple,Hidden,Trans
4,Unbreakable,Surging,Sacred Flame,Inner Focus,5M,Purple,Hidden,Trans
4,Air of the East,Surging,Sacred Flame,Inner Focus,5M,Purple,Hidden,Trans
4,Origin,Surging,Sacred Flame,Inner Focus,5M,Purple,Blood Sea Blade,Alluring
4,Acc,Surging,Sacred Flame,Inner Focus,5M,Purple,Blood Sea Blade,Alluring
4,Spine,Surging,Sacred Flame,Inner Focus,5M,Purple,Blood Sea Blade,Alluring
4,Air of the East,Surging,Sacred Flame,Inner Focus,5M,Purple,Blood Sea Blade,Alluring
4,Origin,Surging,Sacred Flame,Inner Focus,5M,Purple,Trans,Hidden
4,Acc,Surging,Sacred Flame,Inner Focus,5M,Purple,Trans,Hidden
4,Unbreakable,Surging,Sacred Flame,Inner Focus,5M,Purple,Trans,Hidden
4,Air of the East,Surging,Sacred Flame,Inner Focus,5M,Purple,Trans,Hidden
4,Origin,Surging,Sacred Flame,Inner Focus,5M,Purple,Alluring,Blood Sea Blade
4,Acc,Surging,Sacred Flame,Inner Focus,5M,Purple,Alluring,Blood Sea Blade
4,Spine,Surging,Sacred Flame,Inner Focus,5M,Purple,Alluring,Blood Sea Blade
4,Air of the East,Surging,Sacred Flame,Inner Focus,5M,Purple,Alluring,Blood Sea Blade
4,Acc,Surging,Sacred Flame,Inner Focus,5M,Alluring,Black Shadow,Trans
4,Unbreakable,Surging,Sacred Flame,Inner Focus,5M,Alluring,Black Shadow,Trans
4,Spine,Surging,Sacred Flame,Inner Focus,5M,Alluring,Black Shadow,Trans
4,Air of the East,Surging,Sacred Flame,Inner Focus,5M,Alluring,Black Shadow,Trans
4,Acc,Surging,Sacred Flame,Inner Focus,5M,Alluring,Dragon Claw,Blood Sea Blade
4,Primeval,Surging,Sacred Flame,Inner Focus,5M,Alluring,Dragon Claw,Blood Sea Blade
4,Spine,Surging,Sacred Flame,Inner Focus,5M,Alluring,Dragon Claw,Blood Sea Blade
4,Air of the East,Surging,Sacred Flame,Inner Focus,5M,Alluring,Dragon Claw,Blood Sea Blade
4,Acc,Surging,Sacred Flame,Inner Focus,5M,Alluring,Dragon Claw,Trans
4,Unbreakable,Surging,Sacred Flame,Inner Focus,5M,Alluring,Dragon Claw,Trans
4,Spine,Surging,Sacred Flame,Inner Focus,5M,Alluring,Dragon Claw,Trans
4,Air of the East,Surging,Sacred Flame,Inner Focus,5M,Alluring,Dragon Claw,Trans
4,Acc,Surging,Sacred Flame,Inner Focus,5M,Alluring,Blood Sea Blade,Dragon Claw
4,Primeval,Surging,Sacred Flame,Inner Focus,5M,Alluring,Blood Sea Blade,Dragon Claw
4,Spine,Surging,Sacred Flame,Inner Focus,5M,Alluring,Blood Sea Blade,Dragon Claw
4,Air of the East,Surging,Sacred Flame,Inner Focus,5M,Alluring,Blood Sea Blade,Dragon Claw
4,Origin,Surging,Sacred Flame,Inner Focus,5M,Alluring,Blood Sea Blade,Purple
4,Acc,Surging,Sacred Flame,Inner Focus,5M,Alluring,Blood Sea Blade,Purple
4,Spine,Surging,Sacred Flame,Inner Focus,5M,Alluring,Blood Sea Blade,Purple
4,Air of the East,Surging,Sacred Flame,Inner Focus,5M,Alluring,Blood Sea Blade,Purple
4,Acc,Surging,Sacred Flame,Inner Focus,5M,Alluring,Trans,Black Shadow
4,Unbreakable,Surging,Sacred Flame,Inner Focus,5M,Alluring,Trans,Black Shadow
4,Spine,Surging,Sacred Flame,Inner Focus,5M,Alluring,Trans,Black Shadow
4,Air of the East,Surging,Sacred Flame,Inner Focus,5M,Alluring,Trans,Black Shadow
4,Acc,Surging,Sacred Flame,Inner Focus,5M,Alluring,Trans,Dragon Claw
4,Unbreakable,Surging,Sacred Flame,Inner Focus,5M,Alluring,Trans,Dragon Claw
4,Spine,Surging,Sacred Flame,Inner Focus,5M,Alluring,Trans,Dragon Claw
4,Air of the East,Surging,Sacred Flame,Inner Focus,5M,Alluring,Trans,Dragon Claw
4,Origin,Surging,Sacred Flame,Inner Focus,5M,Alluring,Purple,Blood Sea Blade
